MOF_no,ethane_avg(mol/kg),ethylene_avg(mol/kg),C2H6/C2H4 Selectivity (1Bar),TSN,oms,Df,AV_Volume_fraction_1.9,channel_dimentionality
ddmof_10259,0.168256,0.768163,1.97133160540146,0.049595085525428,5,4.50327,0.05888,1
ddmof_1026,0.096889,0.511053,1.70628290999172,0.022483193305222,20,8.87427,0.42876,3
ddmof_10260,0.134377,0.630218,1.91900739109324,0.038038990651983,4,3.60008,0.05704,0
ddmof_10261,0.115017,0.545615,1.89722240041055,0.031988326036041,0,29.42856,0.76196,3
ddmof_10262,0.091402,0.567898,1.44853125033016,0.014709129084636,4,12.02319,0.61114,3
ddmof_10263,0.088075,0.482544,1.64269994031632,0.018985292107966,5,7.18862,0.29864,3
ddmof_10264,0.190427,0.828812,2.0678308229128,0.060082575780118,4,3.88229,0.06418,2
ddmof_10265,0.180868,1.036436,1.57058612398643,0.035461297715545,4,8.94188,0.44474,3
ddmof_10266,0.155517,0.746398,1.87521000860131,0.042463903213346,3,5.03815,0.1582,3
ddmof_10267,0.052037,0.237404,1.97272581759364,0.015354387342814,6,12.76503,0.49622,3
ddmof_10268,0.165569,0.797992,1.86733826905533,0.044906120504604,3,5.12506,0.18362,3
ddmof_10269,0.188141,0.849213,1.99392731858792,0.056387611856855,6,4.69111,0.1259,3
ddmof_1027,0.125246,0.66306,1.70001809790969,0.028863384669335,241,6.98801,0.16718,3
ddmof_10270,0.112837,0.639935,1.58693148522897,0.022630382991957,3,6.55274,0.27038,3
ddmof_10271,0.181854,0.893175,1.83243597279369,0.047832841010122,22,7.73167,0.35372,3
ddmof_10272,0.132367,0.632102,1.88466893001446,0.036432040641688,4,8.36364,0.39378,3
ddmof_10273,0.084723,0.440031,1.73284836750138,0.020228511055149,8,8.55516,0.40524,3
ddmof_10274,0.133471,0.660664,1.8182298414928,0.034655582488452,2,10.4741,0.50112,3
ddmof_10275,0.096153,0.582035,1.48681264872387,0.016562954927592,6,13.61635,0.66498,3
ddmof_10276,0.083546,0.463596,1.62191649625967,0.017547040306423,6,7.69899,0.3587,3
ddmof_10277,0.06813,0.325743,1.88237352759691,0.01871570660317,3,3.6469,0,0
ddmof_10278,0.074645,0.412899,1.62704438615739,0.015779908269365,2,8.89734,0.46972,3
ddmof_10279,0.146727,0.808804,1.63271076799818,0.031239536552404,4,7.62975,0.3128,3
ddmof_1028,0.117521,0.594191,1.78004883951457,0.029431009468984,13,7.79023,0.32492,3
ddmof_10280,0.138344,0.764835,1.62792759222577,0.029278444090847,8,9.56146,0.46004,3
ddmof_10281,0.059428,0.246945,2.16587499240722,0.019946020915563,3,19.64176,0.54114,3
ddmof_10282,0.235473,1.188558,1.78304887098484,0.05914216320653,8,3.66825,0,0
ddmof_10283,0.208517,1.063353,1.76484478813715,0.051442502750705,6,5.30262,0.23188,3
ddmof_10284,0.059093,0.346946,1.53291002057957,0.010962736178227,7,6.27061,0.23852,3
ddmof_10285,0.07993,0.441223,1.63040004714169,0.016968673745025,5,7.99217,0.37156,3
ddmof_10286,0.172279,0.81351,1.90595198583914,0.048257407637755,8,5.86441,0.2269,3
ddmof_10287,0.181274,0.635409,2.56758402855484,0.074236174218842,6,8.4355,0.25754,3
ddmof_10288,0.112292,0.603674,1.67412875161097,0.025129698113454,5,5.85648,0.2562,3
ddmof_10289,0.246833,1.215955,1.82695658967643,0.064603163751793,5,6.26078,0.23436,3
ddmof_1029,0.108475,0.596247,1.6373667288892,0.023229483154987,23,10.02937,0.50116,3
ddmof_10290,0.084982,0.485376,1.57576394382911,0.016783193662012,2,6.93816,0.3398,3
ddmof_10291,0.239464,1.290542,1.66997742033967,0.053331170907369,10,8.68133,0.44036,3
ddmof_10292,0.157258,0.824812,1.71593284287813,0.036877046085171,2,6.02322,0.21164,3
ddmof_10293,0.126685,0.687738,1.65784790138105,0.027813018274988,4,9.13061,0.44916,3
ddmof_10294,0.156863,0.802138,1.76000513627331,0.038512052421984,3,7.4286,0.3032,3
ddmof_10295,0.148442,0.813169,1.64292785386556,0.032006840280876,7,7.95442,0.37154,3
ddmof_10296,0.29863,1.479951,1.81605336933453,0.077383575973364,7,6.01361,0.23628,3
ddmof_10297,0.196162,0.961748,1.83567628942301,0.051746770248981,6,5.81091,0.14744,2
ddmof_10298,0.118411,0.58937,1.80820028165668,0.030460819166468,8,8.61266,0.34658,3
ddmof_10299,0.106928,0.527495,1.82438127375615,0.02792056949742,1,9.77925,0.52044,3
ddmof_103,0.116697,0.642913,1.63361605691594,0.024873964788185,20,8.3543,0.40798,3
ddmof_1030,0.094034,0.489168,1.73009272887842,0.022386616164463,20,5.59362,0.1713,3
ddmof_10300,0.10926,0.555349,1.77067033523064,0.027111526351324,2,7.5916,0.38858,3
ddmof_10301,0.176055,0.898285,1.76391123084544,0.043393459889714,6,5.8764,0.25504,3
ddmof_10302,0.249349,1.247315,1.79917743312636,0.063602445618272,7,7.39973,0.27196,3
ddmof_10303,0.073309,0.357963,1.84315418073935,0.0194680601495,5,7.04441,0.31376,3
ddmof_10304,0.094522,0.518744,1.63991872677082,0.020305435827202,3,7.07014,0.27472,3
ddmof_10305,0.138826,0.590601,2.11552977390827,0.045176637801601,6,3.20632,0,0
ddmof_10306,0.090089,0.348495,2.32657857358068,0.033037233053571,7,10.88614,0.40996,3
ddmof_10307,0.111306,0.689527,1.4528133053528,0.018054924957159,9,12.68296,0.6302,3
ddmof_10308,0.23088,1.172134,1.77276659494563,0.057408672060879,33,7.22971,0.1849,3
ddmof_10309,0.329451,1.638945,1.80912660278411,0.084823406300172,7,4.14471,0.08138,2
ddmof_1031,0.099638,0.537054,1.66974270743724,0.022184356397934,125,6.54179,0.18784,3
ddmof_10310,0.16049,0.77863,1.85506594916713,0.043068992685347,6,4.4344,0.087,2
ddmof_10311,0.094529,0.487576,1.74487874710814,0.022853827591825,8,6.36792,0.19766,3
ddmof_10312,0.164666,0.784305,1.88956337139251,0.045507336449897,8,5.1862,0.18158,3
ddmof_10313,0.075557,0.423214,1.60678285689982,0.015561507367526,4,8.16189,0.30362,3
ddmof_10314,0.182551,0.957076,1.71664423723926,0.042841123432372,7,6.51885,0.2188,3
ddmof_10315,0.118538,0.582587,1.83121490867458,0.03114459297494,0,8.10276,0.40326,3
ddmof_10316,0.105275,0.511479,1.85242209357569,0.028186323459587,4,5.28922,0.14632,3
ddmof_10317,0.106521,0.6328,1.51499525916561,0.01921758929797,8,11.77524,0.539,3
ddmof_10318,0.114368,0.693912,1.48334659149863,0.019584678023543,5,9.6619,0.4881,3
ddmof_10319,0.170381,0.833462,1.83983073013527,0.045113118008059,6,4.90253,0.19896,3
ddmof_1032,0.1104,0.649415,1.52999237775536,0.020389695100893,18,8.78331,0.45326,3
ddmof_10320,0.092808,0.496378,1.68273372309006,0.020976037091303,1,6.81824,0.34422,3
ddmof_10321,0.07923,0.432969,1.64693084262384,0.017167188994814,9,8.47137,0.46192,3
ddmof_10322,0.295467,1.4602,1.82112244897959,0.076921627027973,6,6.11988,0.26832,3
ddmof_10323,0.206865,1.002426,1.8572792405624,0.055621282909624,7,5.32956,0.14944,2
ddmof_10324,0.099708,0.435828,2.05900492854979,0.031274150660331,4,4.71521,0.10472,2
ddmof_10325,0.228633,1.07673,1.91106126884177,0.064308658093032,6,4.76396,0.091,2
ddmof_10326,0.24305,1.229147,1.77964881336406,0.060843753887671,7,5.80486,0.15156,2
ddmof_10327,0.284028,1.36743,1.86938417323007,0.077169999026082,6,7.5721,0.24504,3
ddmof_10328,0.038402,0.165321,2.09058740268931,0.012298944375149,3,16.8395,0.4092,3
ddmof_10329,0.077674,0.406012,1.72178654818084,0.018329456962084,4,8.08351,0.39206,3
ddmof_1033,0.139489,0.654803,1.91721937743107,0.039429608074087,14,6.19685,0.2671,3
ddmof_10330,0.11355,0.543118,1.88163529840661,0.031173500528001,3,4.81281,0.1296,2
ddmof_10331,0.104845,0.389312,2.42377578908433,0.040312110188886,6,3.64235,0,0
ddmof_10332,0.10989,0.579345,1.70711752064832,0.025523427186146,5,7.76655,0.3993,3
ddmof_10333,0.096683,0.534601,1.62765688803425,0.020454532033905,8,7.28714,0.32114,3
ddmof_10334,0.063968,0.363641,1.58318781435537,0.012763691025217,2,6.65563,0.33912,3
ddmof_10335,0.235929,1.124637,1.8880412079631,0.065119109841214,7,4.41612,0.0862,2
ddmof_10336,0.119444,0.646598,1.66254148636402,0.026369949452388,1,8.6346,0.43178,3
ddmof_10337,0.111955,0.614788,1.63893081842847,0.024021134411089,5,6.2864,0.23446,3
ddmof_10338,0.210696,1.036806,1.82894774914497,0.055244764763149,1,4.55792,0.06424,3
ddmof_10339,0.162723,0.873957,1.67571974364871,0.036482722236686,4,8.08397,0.37268,3
ddmof_1034,0.113566,0.668836,1.52816834022092,0.020915586267334,126,10.73194,0.50422,3
ddmof_10340,0.179923,0.893779,1.81175324101372,0.046437954814097,8,3.84024,0.03032,1
ddmof_10341,0.247406,1.245075,1.78836937533884,0.062459432022655,9,6.67933,0.26994,3
ddmof_10342,0.079605,0.446195,1.60567689014893,0.016371417571565,5,7.07112,0.30966,3
ddmof_10343,0.274432,1.262026,1.95708170830078,0.080026829524007,6,3.67695,0.04114,0
ddmof_10344,0.117678,0.652803,1.6223914412158,0.024730696177855,6,6.51811,0.32284,3
ddmof_10345,0.214088,1.047576,1.83928612339343,0.056658238117669,4,6.10605,0.22696,3
ddmof_10346,0.204873,0.933181,1.9758835638531,0.060593514775624,3,5.12204,0.1504,3
ddmof_10347,0.099574,0.630329,1.42174324836712,0.015217015633007,4,11.62892,0.5966,3
ddmof_10348,0.059594,0.354664,1.51226512981301,0.010704747349249,3,10.67024,0.45894,3
ddmof_10349,0.147939,0.787833,1.690016792899,0.033713969609903,4,7.14536,0.31432,3
ddmof_1035,0.109851,0.554064,1.78437689508793,0.027626053526211,14,6.19717,0.24702,3
ddmof_10350,0.155917,0.797119,1.76040591178983,0.038295213797083,8,6.54906,0.2667,3
ddmof_10351,0.10412,0.528699,1.77242627657703,0.025880918892291,6,6.37044,0.23908,3
ddmof_10352,0.099655,0.52108,1.7212232286789,0.02350235601141,7,4.88079,0.13092,3
ddmof_10353,0.131545,0.583176,2.03009897526647,0.04045235165047,4,3.31094,0,0
ddmof_10354,0.186642,0.964961,1.74077294315522,0.044932592222202,7,7.93189,0.4028,3
ddmof_10355,0.102048,0.45365,2.0245387413204,0.031259965014873,4,3.59847,0,0
ddmof_10356,0.116467,0.438211,2.39200522122904,0.044113288213001,2,5.65422,0.27448,3
ddmof_10357,0.101292,0.644502,1.41446884571343,0.015253905292699,9,11.6819,0.52836,3
ddmof_10358,0.276121,1.381746,1.79851361972461,0.070387034311351,7,4.48584,0.1264,1
ddmof_10359,0.104976,0.423223,2.23235504686655,0.036611772874666,10,8.88582,0.255,3
ddmof_1036,0.087484,0.491435,1.60215694852829,0.017908417263803,21,7.7807,0.3652,3
ddmof_10360,0.12589,0.641629,1.76583352685119,0.031088505067042,7,5.12579,0.13944,3
ddmof_10361,0.190841,0.937931,1.83123172173646,0.050142194659419,4,5.25528,0.20636,3
ddmof_10362,0.108702,0.553822,1.76648453835348,0.026861333882513,7,7.97384,0.33586,3
ddmof_10363,0.146656,0.747597,1.76552875412823,0.036205669943654,7,9.79712,0.30622,3
ddmof_10364,0.10841,0.610582,1.59796718540671,0.022068791349262,3,7.13548,0.36184,3
ddmof_10365,0.252528,1.269811,1.7898348651886,0.063842352095166,8,6.24541,0.23596,3
ddmof_10366,0.240444,1.181979,1.83082440550974,0.063151821472482,4,5.23064,0.17386,3
ddmof_10367,0.151999,0.745905,1.83400164900356,0.040036494317043,6,5.40885,0.17864,3
ddmof_10368,0.159942,0.736675,1.95402042963315,0.046531782117477,6,4.03401,0.1058,3
ddmof_10369,0.125801,0.713872,1.58601121769729,0.025198727149212,5,9.63269,0.47338,3
ddmof_1037,0.080369,0.41099,1.75994793060658,0.019730574959063,19,11.53726,0.59752,3
ddmof_10370,0.138478,0.756972,1.64643077947401,0.029986507536644,6,6.33414,0.328,3
ddmof_10371,0.134303,0.686303,1.76121479871136,0.033013332817146,3,6.73689,0.30218,3
ddmof_10372,0.151194,0.898386,1.51465628360193,0.027262408656107,8,11.67134,0.5512,3
ddmof_10373,0.107125,0.539798,1.78608479468246,0.026985009596596,4,6.50662,0.17294,3
ddmof_10374,0.149729,0.768159,1.75427352930839,0.036548446165381,8,7.58088,0.28166,3
ddmof_10375,0.167431,0.786237,1.91657095761202,0.047303427011507,6,5.13504,0.09808,2
ddmof_10376,0.125945,0.66574,1.70262414756512,0.029108255818458,6,6.57133,0.2483,3
ddmof_10377,0.130597,0.659697,1.78168613772687,0.032757802358921,2,7.31503,0.3233,3
ddmof_10378,0.098134,0.51382,1.71890156085789,0.023086122217705,17,9.78887,0.43022,3
ddmof_10379,0.124165,0.73692,1.51642647777235,0.022451684025202,8,11.69747,0.54686,3
ddmof_1038,0.086515,0.497084,1.56640527556711,0.0168621314248,256,8.49336,0.30278,3
ddmof_10380,0.134981,0.686454,1.76971654327894,0.033462290771961,7,8.4541,0.5503,3
ddmof_10381,0.088476,0.522813,1.52307612855839,0.016166477290524,3,9.63245,0.44976,3
ddmof_10382,0.229182,1.181037,1.7464634892895,0.055498601031849,10,6.44538,0.27648,3
ddmof_10383,0.120424,0.672384,1.61190034266134,0.024968493904945,6,8.99917,0.43404,3
ddmof_10384,0.105077,0.517985,1.82571503035802,0.027470594389141,5,7.92246,0.3626,3
ddmof_10385,0.229263,1.214212,1.69934657209779,0.052795132949444,4,6.7384,0.29904,3
ddmof_10386,0.15998,0.844532,1.70487323156494,0.037066100862819,11,7.7986,0.32548,3
ddmof_10387,0.12763,0.691417,1.66132738998318,0.028136700399732,5,7.36606,0.37314,3
ddmof_10388,0.094723,0.45856,1.85909586531752,0.025509072979328,5,4.9733,0.14268,3
ddmof_10389,0.071242,0.394188,1.62657919571372,0.015051668744699,2,5.87974,0.19456,3
ddmof_1039,0.086763,0.432624,1.80495534228337,0.022251799571192,20,8.6099,0.38304,3
ddmof_10390,0.129045,0.604678,1.92069994277946,0.036579034202148,4,3.62556,0.10046,0
ddmof_10391,0.101703,0.600791,1.52353647108562,0.018596683913622,4,13.22221,0.63356,3
ddmof_10392,0.147417,0.68681,1.93176133137258,0.042154402454022,5,5.31656,0.10412,2
ddmof_10393,0.095252,0.536052,1.59922544827741,0.019422805986156,4,11.25644,0.49168,3
ddmof_10394,0.193742,0.902083,1.93294630316723,0.055452794474509,5,4.40974,0.1047,1
ddmof_10395,0.13128,0.641543,1.84168481302111,0.034817465478972,5,3.75738,0.1163,1
ddmof_10396,0.124611,0.668415,1.67784834272121,0.028006659108053,4,8.17915,0.35704,3
ddmof_10397,0.089106,0.460384,1.74192413289775,0.021477151101821,5,8.52665,0.41252,3
ddmof_10398,0.094473,0.51023,1.66641906591145,0.020952621167629,2,10.70361,0.5577,3
ddmof_10399,0.109772,0.544729,1.8136504573834,0.028381944653904,8,4.67714,0.11584,2
ddmof_104,0.113443,0.625153,1.63317939768345,0.024167203892386,15,7.6678,0.36996,3
ddmof_1040,0.099842,0.527211,1.70439918742211,0.023120543579396,21,10.49876,0.52502,3
ddmof_10400,0.231973,1.180122,1.76910268599348,0.057472016383718,10,6.20126,0.22536,3
ddmof_10401,0.122576,0.631291,1.74750471652534,0.029714672476471,8,7.93286,0.31002,3
ddmof_10402,0.080684,0.441245,1.64569796824893,0.017455994128298,3,8.72807,0.44738,3
ddmof_10403,0.286069,1.338181,1.92397067362337,0.081300365809856,14,3.58553,0.00584,0
ddmof_10404,0.088283,0.450993,1.76177235566849,0.021713185407667,12,7.49123,0.30848,3
ddmof_10405,0.259183,1.30548,1.78681174740325,0.065334539382094,11,6.30236,0.25298,3
ddmof_10406,0.172706,0.977244,1.59054852217051,0.034808362793476,1,9.52074,0.45142,3
ddmof_10407,0.051872,0.242229,1.92730019939809,0.014780893530565,2,11.55491,0.50106,3
ddmof_10408,0.077254,0.392437,1.77171367633531,0.019189394355418,6,15.06407,0.58724,3
ddmof_10409,0.071614,0.307288,2.09746556975866,0.023037854310725,2,10.09316,0.47316,3
ddmof_1041,0.096379,0.480463,1.80536482517905,0.024727475882693,20,6.00283,0.17966,3
ddmof_10410,0.107551,0.518747,1.86595585131095,0.029135712608619,2,17.14932,0.6692,3
ddmof_10411,0.061959,0.345302,1.61490810942306,0.012896630494005,2,13.16847,0.62044,3
ddmof_10412,0.090327,0.426248,1.90720660272893,0.025327486804204,2,16.39648,0.66792,3
ddmof_10413,0.077596,0.406528,1.71787429156171,0.018234391153837,3,15.27944,0.63122,3
ddmof_10414,0.083393,0.383584,1.95664313422875,0.024310028803845,2,9.22119,0.4266,3
ddmof_10415,0.073371,0.364489,1.81168430323,0.018935772687622,8,18.83655,0.63242,3
ddmof_10416,0.064103,0.315044,1.83125849087746,0.016843040901637,2,14.51402,0.57636,3
ddmof_10417,0.06974,0.331777,1.89181287431015,0.019309484038577,3,10.489,0.52524,3
ddmof_10418,0.080528,0.359094,2.01827933632976,0.024559532017312,2,16.75304,0.66666,3
ddmof_10419,0.084323,0.375991,2.01841799404773,0.025719451763609,3,16.47094,0.6589,3
ddmof_1042,0.136494,0.681831,1.80168692828575,0.034898694146376,21,5.98446,0.17558,3
ddmof_10420,0.081603,0.422089,1.7399813783349,0.019629161025787,3,14.68938,0.61028,3
ddmof_10421,0.081636,0.475987,1.54357997172192,0.015390764454471,3,26.02327,0.78114,3
ddmof_10422,0.078871,0.340278,2.0860561070654,0.025185559773674,4,10.22354,0.45042,3
ddmof_10423,0.053091,0.245633,1.94525572703993,0.015342062117653,2,11.62679,0.53502,3
ddmof_10424,0.092761,0.415636,2.00860608801932,0.028096822195099,2,21.79515,0.74518,3
ddmof_10425,0.083346,0.418633,1.79181765412665,0.021111025990043,3,21.88203,0.72922,3
ddmof_10426,0.059331,0.254039,2.10195678616275,0.019141591680099,2,16.29996,0.56938,3
ddmof_10427,0.070051,0.375138,1.68060553716232,0.015794104062156,2,16.22083,0.6602,3
ddmof_10428,0.073298,0.355481,1.85574475147758,0.019681850023702,2,14.56473,0.5286,3
ddmof_10429,0.060468,0.237363,2.29274149720049,0.021789951673302,2,10.05211,0.31718,1
ddmof_1043,0.121419,0.661542,1.65185430403512,0.026465910609848,22,8.13099,0.29584,3
ddmof_10430,0.068534,0.382631,1.6120126179008,0.014211788453679,2,16.73873,0.69312,3
ddmof_10431,0.063993,0.296398,1.94312039892307,0.01846196200801,3,10.71153,0.49938,3
ddmof_10432,0.076832,0.346297,1.99680620969861,0.023075409296345,2,14.69969,0.54092,3
ddmof_10433,0.060642,0.310759,1.75627415456994,0.014832566879616,2,10.61334,0.49444,3
ddmof_10434,0.073262,0.364688,1.80800574737858,0.018842972238341,2,17.20379,0.63232,3
ddmof_10435,0.108982,0.513241,1.91106712051453,0.030654014560334,2,16.50196,0.61834,3
ddmof_10436,0.07631,0.371325,1.84956574429408,0.020380094398279,2,16.43223,0.66744,3
ddmof_10437,0.07317,0.347747,1.89370433102227,0.020290931657016,3,12.85881,0.54898,3
ddmof_10438,0.105447,0.536596,1.76859872231623,0.026111767528174,4,15.57793,0.56622,3
ddmof_10439,0.077071,0.36946,1.87744004763709,0.021084011163301,2,17.24018,0.66606,3
ddmof_1044,0.136424,0.724762,1.69409544098614,0.031232620484325,21,9.10996,0.46392,3
ddmof_10440,0.073187,0.359518,1.83212801584344,0.019244947287053,4,13.49679,0.53456,3
ddmof_10441,0.062724,0.314758,1.79349214317031,0.015913046088385,2,15.24551,0.6249,3
ddmof_10442,0.082001,0.362598,2.03533665381497,0.025308481444468,2,16.21337,0.58826,3
ddmof_10443,0.072067,0.499533,1.29841872308736,0.008173462182945,4,23.05626,0.77856,3
ddmof_10444,0.067323,0.409485,1.47968057438001,0.01145621840024,2,21.03051,0.69422,3
ddmof_10445,0.053928,0.285587,1.69948912240403,0.012420610093969,2,12.1415,0.53488,3
ddmof_10446,0.060454,0.382032,1.424189596683,0.009283788327855,2,18.98225,0.72134,3
ddmof_10447,0.060984,0.329321,1.66662921587144,0.013528629009001,2,11.81559,0.52556,3
ddmof_10448,0.089189,0.46413,1.72947450067869,0.021219326299191,2,15.89047,0.69884,3
ddmof_10449,0.098957,0.467658,1.90441091566914,0.027684275838551,2,17.72064,0.70462,3
ddmof_1045,0.111928,0.606929,1.65975262345348,0.024629013620949,20,10.71402,0.4537,3
ddmof_10450,0.081393,0.37261,1.96596172942218,0.023894954805208,2,15.35198,0.60042,3
ddmof_10451,0.083006,0.405046,1.84436829397155,0.022066949851167,2,17.64452,0.66814,3
ddmof_10452,0.091029,0.414935,1.97443213997373,0.026893809106415,6,14.37163,0.60654,3
ddmof_10453,0.07895,0.45087,1.57595315722936,0.015596043899234,2,20.26873,0.77084,3
ddmof_10454,0.075668,0.340514,1.99995301221095,0.022777565641893,3,11.36499,0.55126,3
ddmof_10455,0.072803,0.392473,1.66948299628255,0.016204637354372,3,17.79463,0.58376,3
ddmof_10456,0.06188,0.312375,1.78285714285714,0.015539091825153,2,8.81135,0.45836,3
ddmof_10457,0.069947,0.336371,1.87151389388503,0.019039087660775,4,11.03256,0.51254,3
ddmof_10458,0.076656,0.335076,2.05894782079289,0.024042797227629,3,10.96805,0.47152,3
ddmof_10459,0.102962,0.503335,1.84103628795931,0.02729134955716,2,17.63939,0.75062,3
ddmof_1046,0.090828,0.493568,1.65620947873444,0.019901801366217,12,8.07634,0.46996,3
ddmof_10460,0.101899,0.505849,1.81297383211195,0.026329839093465,2,15.43756,0.64778,3
ddmof_10461,0.094106,0.462869,1.82979201458728,0.024693577010862,2,21.79326,0.7564,3
ddmof_10462,0.080716,0.464248,1.56477572332029,0.015695395674807,7,16.43737,0.616,3
ddmof_10463,0.094703,0.480961,1.7721332914727,0.023533353087431,10,12.73754,0.55204,3
ddmof_10464,0.041392,0.206394,1.80493619000552,0.010615469014397,2,15.02775,0.56984,3
ddmof_10465,0.070274,0.338114,1.87057028102948,0.019112702994369,3,16.2479,0.659,3
ddmof_10466,0.095419,0.453591,1.89327169189865,0.026451381654887,2,9.90802,0.31772,1
ddmof_10467,0.078655,0.349377,2.02616371426854,0.024121485431474,3,10.74813,0.44746,3
ddmof_10468,0.051603,0.277935,1.67099141885693,0.011506138656107,2,14.25611,0.6123,3
ddmof_10469,0.056669,0.347305,1.46851038712371,0.009456754001539,2,15.03607,0.69566,3
ddmof_1047,0.095941,0.42736,2.02047220142269,0.029305454721548,22,5.64736,0.2055,3
ddmof_10470,0.058855,0.271471,1.95120289091653,0.017085749562382,3,15.98036,0.59636,3
ddmof_10471,0.064923,0.260748,2.24088775369322,0.022750324361541,9,12.16057,0.49826,3
ddmof_10472,0.069375,0.393069,1.58846156781634,0.013942759374975,2,19.32319,0.7175,3
ddmof_10473,0.074878,0.432861,1.55685543396148,0.014395167222533,2,15.70411,0.70882,3
ddmof_10474,0.08045,0.37323,1.93995659512901,0.023152867451564,2,14.39581,0.46982,3
ddmof_10475,0.076646,0.333156,2.07054352915751,0.024226602249955,3,9.0765,0.43634,3
ddmof_10476,0.115919,0.667374,1.56324789398448,0.022491514607213,63,28.7732,0.51542,3
