MOF_no,propane_avg(mol/kg),propylene_avg(mol/kg),C3H8/C3H6 Selectivity (1Bar),TSN,oms,Df,AV_Volume_fraction_1.9,channel_dimentionality
ddmof_19909,0.527055,2.151344,1.38826937951346,0.075091499518358,26,10.62225,0.424,3
ddmof_1991,0.635491,2.535612,1.42021557977588,0.096819769018775,20,7.50241,0.3752,3
ddmof_19910,0.214358,0.749543,1.62058125195397,0.044944615569327,4,21.72388,0.74882,3
ddmof_19911,0.554275,2.250573,1.39559643995848,0.080236767483419,0,20.57902,0.60022,3
ddmof_19912,0.22431,1.002093,1.26843516519924,0.023164106450083,4,16.9319,0.68044,3
ddmof_19913,0.191549,0.78628,1.38048065998542,0.026822669052053,4,16.72868,0.64472,3
ddmof_19914,0.243249,1.017609,1.354558578,0.032059680832993,4,16.9706,0.65454,3
ddmof_19915,0.428206,1.628602,1.48992858087284,0.074150485187949,0,28.11567,0.69544,3
ddmof_19916,0.293681,1.141766,1.45755989697831,0.048053967920419,14,12.49833,0.52668,3
ddmof_19917,0.334385,1.40628,1.34741895876592,0.043303744880992,4,11.0616,0.45402,3
ddmof_19918,0.65944,2.639619,1.41566895323403,0.099550188550449,13,6.85905,0.24026,3
ddmof_19919,0.581695,2.470533,1.33423502809583,0.072847024932696,64,8.68074,0.17644,3
ddmof_1992,0.478272,1.924094,1.40856319909526,0.071155556529743,22,7.97707,0.2994,3
ddmof_19920,0.452802,1.809011,1.41838717398623,0.068732986958894,8,11.22291,0.47612,3
ddmof_19921,0.732102,2.958317,1.40234396787092,0.107512510305358,14,6.99431,0.28508,3
ddmof_19922,0.18568,0.586,1.79554038680319,0.047198960667451,14,12.93288,0.59552,3
ddmof_19923,0.758092,3.039728,1.41323653519876,0.113876680882174,26,8.89063,0.31004,3
ddmof_19924,0.407732,1.509689,1.53043529715944,0.075354978765149,0,20.7751,0.65718,3
ddmof_19925,0.536536,2.196001,1.38450331610353,0.075809317737736,6,8.31745,0.32424,3
ddmof_19926,0.367659,1.442921,1.44387738483257,0.058652755781567,8,8.6821,0.45926,3
ddmof_19927,0.419029,1.483855,1.6002221690574,0.085557459686546,8,8.5987,0.45686,3
ddmof_19928,0.582961,2.421509,1.36420953490847,0.078630409646604,8,11.6635,0.5005,3
ddmof_19929,0.208781,0.708625,1.66956053389781,0.046475103666831,4,23.42641,0.7671,3
ddmof_1993,0.320773,1.405682,1.29311869019214,0.035810580910825,20,9.99156,0.52702,3
ddmof_19930,0.152371,0.479559,1.800478495173,0.038913715584231,4,21.07544,0.60488,3
ddmof_19931,0.338958,1.215233,1.58057096869489,0.067389596058236,14,10.45299,0.43028,3
ddmof_19932,0.517279,1.678459,1.74639217679232,0.125254856379955,7,14.44837,0.61532,3
ddmof_19933,0.325511,1.14028,1.61763981945955,0.067993332998676,14,11.10884,0.45562,3
ddmof_19934,0.368765,1.251594,1.66960558562388,0.08209221077015,0,20.42196,0.5858,3
ddmof_19935,0.306814,1.255869,1.38439014472582,0.043340085097823,8,14.6699,0.5449,3
ddmof_19936,0.551742,1.921483,1.62714840568457,0.116653246872745,14,11.70525,0.46696,3
ddmof_19937,0.17554,0.564673,1.76159771525585,0.043166468851706,4,20.22906,0.7078,3
ddmof_19938,0.444093,1.83068,1.37464057071689,0.061368837475145,0,19.93486,0.59818,3
ddmof_19939,0.202864,0.766709,1.4993467751998,0.035684201567892,4,20.28057,0.71956,3
ddmof_1994,0.482556,2.045095,1.33709387583462,0.06088018164857,22,8.57313,0.44096,3
ddmof_19940,0.731708,2.887549,1.43593938434753,0.114977746812299,8,8.38978,0.4071,3
ddmof_19941,0.914332,3.89684,1.32959389317156,0.113120251432069,8,4.91352,0.15086,3
ddmof_19942,0.175081,0.643478,1.54181753947558,0.032921002491672,0,14.08831,0.58144,3
ddmof_19943,0.737429,2.875733,1.45311276580035,0.119684223867603,8,7.69812,0.31974,3
ddmof_19944,0.327216,1.248947,1.48462985218748,0.05615621729211,8,13.61543,0.62186,3
ddmof_19945,0.415219,1.74606,1.34755258505817,0.053789844938113,32,6.54231,0.1964,3
ddmof_19946,0.605353,2.425234,1.41443409859282,0.091155699839519,32,9.70714,0.35294,3
ddmof_19947,0.359363,1.478223,1.37759345736965,0.049994965621616,14,7.04821,0.31396,3
ddmof_19948,0.22866,0.888637,1.45812069495193,0.037453015742233,4,15.9345,0.64438,3
ddmof_19949,0.595492,2.447755,1.37859167550129,0.083032815113394,7,7.89276,0.35638,3
ddmof_1995,0.621092,2.441329,1.44164155397873,0.09866499317209,13,5.03163,0.13734,3
ddmof_19950,0.589816,2.38024,1.40418221131763,0.086952719574153,0,6.15652,0.25358,3
ddmof_19951,0.834621,3.333062,1.41897120425603,0.126840343180375,27,11.03892,0.34098,3
ddmof_19952,0.193339,0.820689,1.33496082762979,0.024257958610653,4,16.37035,0.64736,3
ddmof_19953,0.827597,3.327267,1.40948001267507,0.123360716404552,8,6.16505,0.1511,3
ddmof_19954,0.447635,1.880045,1.34922213741338,0.058229908846631,6,9.54332,0.31484,3
ddmof_19955,0.220078,0.917644,1.35903320532436,0.029321006905373,4,19.86698,0.76776,3
ddmof_19956,0.165616,0.592002,1.58528293260271,0.033140885133726,0,10.09563,0.44242,3
ddmof_19957,0.361193,1.543539,1.32601789351182,0.044263979854553,0,15.1651,0.47278,3
ddmof_19958,0.153045,0.535872,1.61839954317449,0.031999528176321,0,10.7337,0.53472,3
ddmof_19959,0.668882,2.7035,1.40200900067813,0.098158969770874,8,11.26509,0.492,3
ddmof_1996,0.417485,1.750334,1.35159822830005,0.054626916056475,23,10.36173,0.4638,3
ddmof_19960,0.228409,0.859668,1.50560177494878,0.040590590358653,8,11.39521,0.52,3
ddmof_19961,0.215868,0.76557,1.59783168096973,0.043935835924562,4,19.73652,0.69944,3
ddmof_19962,0.265573,0.950641,1.58305150594879,0.052980497649126,8,8.25891,0.43216,3
ddmof_19963,0.716984,2.950758,1.37690360691501,0.099591614006951,8,10.66861,0.36916,3
ddmof_19964,0.389035,1.451242,1.51906550848629,0.070639614793699,0,17.74106,0.5475,3
ddmof_19965,0.311165,1.317444,1.33840097441207,0.039389208657531,0,18.9512,0.57216,3
ddmof_19966,0.558722,2.402788,1.31767402423074,0.066939356784233,64,7.53057,0.17688,3
ddmof_19967,0.303767,1.288469,1.33596255193826,0.038212152480624,0,15.15878,0.63842,3
ddmof_19968,0.831902,3.234224,1.45757106908283,0.136123907570955,6,7.68539,0.36306,3
ddmof_19969,0.563552,2.309233,1.38290996765304,0.079344687831184,14,8.21763,0.34278,3
ddmof_1997,0.290839,1.211341,1.36054807578268,0.038889214764241,21,8.74123,0.27942,3
ddmof_19970,0.479143,1.786017,1.52022274517357,0.087159574008892,6,7.74069,0.42116,3
ddmof_19971,0.44978,1.72983,1.47341260894616,0.075708940569236,7,12.70729,0.52438,3
ddmof_19972,0.296804,1.070401,1.57127033077635,0.058248055120414,14,10.40373,0.4595,3
ddmof_19973,0.239583,0.856838,1.584473377698,0.047889035155789,4,19.64132,0.71938,3
ddmof_19974,1.054495,4.341366,1.37640357128762,0.146306742662467,16,6.30957,0.20276,3
ddmof_19975,0.73026,3.073898,1.3462190352445,0.094288050867448,16,7.41248,0.17134,3
ddmof_19976,0.836915,3.317409,1.42958505669133,0.129897577053603,8,7.67934,0.35896,3
ddmof_19977,0.240394,0.891514,1.52799918640276,0.044262094029413,13,9.69918,0.40414,3
ddmof_19978,0.374816,1.295267,1.63978340630413,0.080505412016333,5,8.94496,0.3742,3
ddmof_19979,0.237636,0.982395,1.37073580382636,0.032545142941663,4,17.65492,0.71058,3
ddmof_1998,0.617463,2.605116,1.34310986535724,0.079104135253351,21,8.20667,0.32902,3
ddmof_19980,0.279167,1.052286,1.50334256403044,0.049428737784242,8,14.02651,0.66718,3
ddmof_19981,0.345435,1.316738,1.48660173853872,0.059482054211829,2,15.95502,0.49038,3
ddmof_19982,1.009159,4.340844,1.31738612736755,0.120809537978285,8,6.14614,0.18038,3
ddmof_19983,0.173456,0.65074,1.5104609111678,0.031067615829046,2,20.61822,0.61822,3
ddmof_19984,0.465018,1.963391,1.34211779518191,0.059424945378315,0,12.75349,0.4592,3
ddmof_19985,0.295442,1.222279,1.36971291606363,0.040366107828061,14,10.15341,0.44714,3
ddmof_19986,0.51261,2.115209,1.37328746237369,0.070617899509688,32,9.10145,0.18744,2
ddmof_19987,0.478744,2.016255,1.34550573546831,0.061703185360019,0,13.97578,0.49948,3
ddmof_19988,0.626871,2.471746,1.43714969094721,0.09873343989568,0,11.4399,0.366,3
ddmof_19989,0.214645,0.746461,1.62945105861749,0.045513609291042,2,21.37728,0.62566,3
ddmof_1999,0.334604,1.392163,1.3619736577781,0.04489338633019,20,7.79863,0.39658,3
ddmof_19990,0.524191,2.1726,1.36721700573813,0.071204769588572,16,4.56975,0.11662,2
ddmof_19991,0.184646,0.610326,1.71437450368055,0.043226680937869,14,9.13356,0.47626,3
ddmof_19992,0.206588,0.666046,1.75763435758691,0.050599295862889,4,20.65915,0.69982,3
ddmof_19993,0.281474,1.071028,1.48924148886241,0.04868518608663,8,11.38289,0.55482,3
ddmof_19994,0.233667,0.852443,1.55331558825634,0.044691080464446,14,14.75657,0.63928,3
ddmof_19995,0.14687,0.50203,1.65779601484639,0.032242531380219,4,21.18898,0.7136,3
ddmof_19996,0.959745,3.951594,1.37629397149606,0.133127387903715,7,8.30711,0.32186,3
ddmof_19997,0.520359,2.193688,1.34417519720215,0.066843171966267,14,8.01921,0.35544,3
ddmof_19998,0.178188,0.635282,1.58942327974034,0.035858476444014,4,21.12571,0.69222,3
ddmof_19999,0.43456,1.741803,1.41376875953633,0.065348429116357,14,7.78066,0.33432,3
ddmof_2,0.451733,1.816202,1.40943591810456,0.067328696259116,19,5.9741,0.19414,3
ddmof_20,0.531988,2.186308,1.37885360464613,0.074221986264436,20,6.94587,0.26828,3
ddmof_200,0.418791,1.805645,1.31429433803433,0.049707408127619,21,9.91115,0.49292,3
ddmof_2000,0.211094,0.86153,1.38845929141566,0.030087892995069,42,16.51227,0.47702,3
ddmof_20000,0.76444,2.792714,1.55111718087375,0.145736364378758,8,9.50843,0.33164,3
ddmof_20001,0.33604,1.460405,1.30390314102367,0.038727041203178,0,25.79451,0.60262,3
ddmof_20002,0.88853,3.505851,1.43617151251817,0.139682520791378,8,5.88498,0.20788,3
ddmof_20003,1.42063,6.111415,1.31724595149678,0.170002349022851,8,7.56029,0.3193,3
ddmof_20004,0.471199,1.850917,1.44259719191442,0.074989003719279,13,6.75937,0.2507,3
ddmof_20005,0.910899,3.687454,1.39981705534496,0.133056183468723,8,7.97494,0.29998,3
ddmof_20006,0.392929,1.375929,1.61825040875413,0.082140127831176,14,10.06921,0.4587,3
ddmof_20007,0.751209,2.961183,1.43755080317562,0.118407967680189,0,18.67212,0.39892,3
ddmof_20008,0.272495,0.941856,1.63946328667369,0.058505138580513,14,13.44169,0.61598,3
ddmof_20009,0.15768,0.72657,1.22977827325653,0.014163892348024,64,11.95315,0.57456,3
ddmof_2001,0.493239,2.129275,1.31266323044229,0.058277825506802,12,9.6934,0.5308,3
ddmof_20010,0.205678,0.706345,1.6500558037031,0.044734683630434,6,10.87158,0.5642,3
ddmof_20011,0.21475,0.881674,1.38023426648247,0.030054864926606,4,16.92365,0.63446,3
ddmof_20012,0.210785,0.767728,1.55582228775469,0.040462286204136,14,11.26767,0.45104,3
ddmof_20013,0.844348,3.593384,1.33151332189008,0.104990887697445,64,8.16569,0.19962,3
ddmof_20014,0.324866,1.248481,1.47451770057641,0.054788647757669,4,32.88268,0.83662,3
ddmof_20015,0.214037,0.759225,1.59751896122142,0.043544976119919,4,22.98302,0.81786,3
ddmof_20016,0.693698,2.676022,1.46895478936023,0.11585341354942,0,5.59143,0.19326,3
ddmof_20017,0.332787,1.429325,1.31935913805468,0.040055251462988,8,14.24149,0.60124,3
ddmof_20018,0.166443,0.610891,1.54393664336191,0.031396055666536,0,22.10266,0.71622,3
ddmof_20019,0.497304,1.843265,1.52883931501982,0.09168388163987,14,8.99824,0.39408,3
ddmof_2002,0.557873,2.303551,1.37235091965984,0.076688111071412,18,7.45902,0.3255,3
ddmof_20020,0.398944,1.666889,1.35622867909421,0.052793425960322,8,8.61187,0.4558,3
ddmof_20021,0.065622,0.287583,1.29304583372453,0.007324328612117,2,22.25615,0.63782,3
ddmof_20022,0.235675,0.947636,1.40928760269414,0.035115488157901,4,16.47334,0.70602,3
ddmof_20023,0.555586,2.106366,1.49466933413598,0.096974827412586,6,7.88807,0.32008,3
ddmof_20024,0.447485,1.724012,1.47084146359383,0.074983210786295,0,20.32198,0.62426,3
ddmof_20025,0.273847,1.005963,1.54260113609215,0.051552696435792,14,8.5733,0.4014,3
ddmof_20026,0.207986,0.883942,1.33333107074144,0.025985354791938,0,13.38196,0.57536,3
ddmof_20027,0.232173,0.96503,1.36332238376009,0.031250152689737,18,9.97369,0.3894,3
ddmof_20028,0.210396,0.854646,1.39501501206347,0.030418818283324,4,16.99566,0.64988,3
ddmof_20029,0.291147,1.041166,1.58460130277016,0.058206110756452,0,15.72556,0.6916,3
ddmof_2003,0.58916,2.451999,1.3615720615438,0.078971378412671,24,6.48087,0.1156,1
ddmof_20030,0.701957,2.751204,1.44582384051976,0.112394112957567,14,6.89186,0.29688,3
ddmof_20031,0.441453,1.672404,1.49579108875607,0.077197301767071,32,5.44362,0.12286,3
ddmof_20032,0.382811,1.417678,1.5301516517385,0.070718389271929,0,30.62046,0.73546,3
ddmof_20033,0.27094,0.969525,1.583586464162,0.054090944124512,13,9.02201,0.3799,3
ddmof_20034,0.557329,2.206609,1.43124480443371,0.086783885076968,8,10.23144,0.37736,3
ddmof_20035,0.757927,3.170774,1.35453351978623,0.099887014936704,64,9.61804,0.24984,3
ddmof_20036,0.228606,0.848836,1.52612990023986,0.041970118727452,4,19.83919,0.64352,3
ddmof_20037,0.138491,0.553587,1.41763143522759,0.020990157813675,2,21.72201,0.62976,3
ddmof_20038,0.467372,1.833915,1.4441461754407,0.074597784470441,6,10.3294,0.40228,3
ddmof_20039,0.376934,1.425,1.49891883040936,0.066256748199269,0,24.55432,0.67996,3
ddmof_2004,0.30243,1.215345,1.41010988649314,0.045138571938263,6,5.92497,0.1014,2
ddmof_20040,0.170833,0.684798,1.4136338988529,0.025682512346462,4,23.77546,0.76838,3
ddmof_20041,0.507074,1.990967,1.44322800595557,0.080794609320229,14,6.87953,0.31986,3
ddmof_20042,0.506424,1.981534,1.44823959619164,0.081453447497912,0,7.17297,0.24582,3
ddmof_20043,0.184743,0.792744,1.32057385486361,0.022310062511286,4,18.62527,0.73928,3
ddmof_20044,0.972153,3.965553,1.38918002104625,0.138783131983702,8,7.56448,0.36016,3
ddmof_20045,0.24942,0.980779,1.44107897905644,0.039579906884051,0,20.94184,0.68874,3
ddmof_20046,0.202585,0.885182,1.29688772101858,0.02287232831933,4,20.18359,0.76148,3
ddmof_20047,0.79575,3.141163,1.43553518235125,0.124943763760313,28,11.31635,0.45262,3
ddmof_20048,0.323926,1.113843,1.64797073435544,0.0702755821076,0,28.6156,0.73508,3
ddmof_20049,0.440582,1.628219,1.53335106231615,0.081790346711008,8,11.31642,0.50092,3
ddmof_2005,0.42481,1.774636,1.35647911271194,0.05625041360378,12,7.61064,0.372,3
ddmof_20050,0.432408,1.68377,1.45525338971475,0.070455962605902,8,12.22452,0.51454,3
ddmof_20051,0.636016,2.666605,1.35156525494652,0.083214437298651,0,10.72955,0.37636,3
ddmof_20052,0.22152,0.793651,1.58165238877038,0.044107077934599,4,24.40921,0.76634,3
ddmof_20053,0.230731,0.950663,1.37533033963315,0.031934790958518,4,15.46863,0.61864,3
ddmof_20054,0.435135,1.857025,1.32780387986161,0.053579884078392,12,8.66419,0.40598,3
ddmof_20055,0.287748,1.080057,1.50970920979171,0.051476190559099,0,17.82442,0.71642,3
ddmof_20056,0.255921,1.067209,1.35888940216958,0.034084611034769,4,16.80433,0.64656,3
ddmof_20057,0.405161,1.670382,1.37448340160115,0.055968737808622,0,31.43818,0.71524,3
ddmof_20058,0.213328,0.93347,1.29501608693013,0.023951436044445,4,20.08141,0.76604,3
ddmof_20059,0.432717,1.838797,1.33351479255187,0.054088689309941,0,6.02772,0.16876,2
ddmof_2006,0.595966,2.457751,1.37407762896513,0.082250023956022,20,8.53527,0.42184,3
ddmof_20060,0.174342,0.676744,1.45984005768799,0.028645310502034,4,22.79906,0.77442,3
ddmof_20061,0.240302,0.988424,1.37765911525148,0.033436045627455,14,9.80066,0.41572,3
ddmof_20062,0.320015,1.347287,1.34597775628603,0.041294058054336,8,8.38977,0.4335,3
ddmof_20063,0.469742,1.723901,1.54409756322047,0.08862844858934,8,11.35077,0.48976,3
ddmof_20064,0.267023,0.992484,1.52458914534978,0.048906016359863,14,14.70256,0.55482,3
ddmof_20065,0.263967,1.113636,1.34317945899737,0.033823158557215,0,9.12881,0.28626,3
ddmof_20066,0.340404,1.37587,1.4019900135914,0.04995255779929,8,15.20694,0.5512,3
ddmof_20067,0.203234,0.748122,1.5394004364707,0.038076216163787,4,23.86585,0.75172,3
ddmof_20068,0.34532,1.36381,1.4348137448276,0.054144631852144,8,8.27801,0.39766,3
ddmof_20069,0.59044,2.444382,1.36878223889174,0.080497260245268,5,6.29761,0.23114,3
ddmof_2007,0.304057,1.217901,1.414720627265,0.045812476707792,42,7.87977,0.25396,3
ddmof_20070,0.356112,1.530631,1.3183896053327,0.042749027103976,0,20.42516,0.68396,3
ddmof_20071,0.458613,1.869135,1.3903795070982,0.065642818737544,7,12.68131,0.49724,3
ddmof_20072,0.250527,1.131843,1.25428438396491,0.024650858517569,4,18.54455,0.76886,3
ddmof_20073,0.724446,2.883681,1.42359505090889,0.111120214298596,6,8.54996,0.41892,3
ddmof_20074,0.196409,0.66705,1.66851710266597,0.043667743115955,14,12.98603,0.54238,3
ddmof_20075,0.445049,1.908075,1.32172180513519,0.053913260266704,0,10.33713,0.45318,3
ddmof_20076,0.30709,1.251456,1.39052165371109,0.04396845716532,0,18.4419,0.59812,3
ddmof_20077,0.313803,1.320593,1.34652917287915,0.040548295314361,0,19.97409,0.67636,3
ddmof_20078,0.480119,1.961603,1.38696481058264,0.068208318186791,8,10.33638,0.44012,3
ddmof_20079,0.514356,1.808125,1.61199253370204,0.106658416572102,14,8.44427,0.33306,3
ddmof_2008,0.518792,2.127137,1.38205547331147,0.072903492338188,17,7.94841,0.34842,3
ddmof_20080,0.180568,0.665721,1.53700824619723,0.033707747636989,2,29.17247,0.77354,3
ddmof_20081,0.298209,1.219173,1.38606333965729,0.042280989582275,16,6.6422,0.19112,3
ddmof_20082,0.582567,2.336516,1.41287840528376,0.087446095643827,0,5.78371,0.28228,3
ddmof_20083,0.400497,1.66301,1.36468391651283,0.054079940220626,8,10.66407,0.51198,3
ddmof_20084,0.239682,1.008152,1.34721549925011,0.031023735953796,4,17.66614,0.70424,3
ddmof_20085,0.232232,0.869783,1.51299960258287,0.041764327440721,14,13.4627,0.5698,3
ddmof_20086,0.280294,0.96359,1.6483490557879,0.060837583886515,14,8.82511,0.40034,3
ddmof_20087,0.193265,0.705291,1.55278932147629,0.036935364221683,4,15.84554,0.53674,3
ddmof_20088,0.370087,1.605912,1.30589949303988,0.042896692862384,0,11.07227,0.37358,3
ddmof_20089,0.861119,3.461693,1.40962076456039,0.128394813599782,8,8.13758,0.31432,3
ddmof_2009,0.252649,1.094334,1.30826389993061,0.029482965425313,20,7.59848,0.39822,3
ddmof_20090,0.206096,0.684003,1.70741551328479,0.047884184509349,4,18.83895,0.56094,3
ddmof_20091,0.384142,1.568579,1.38775583930849,0.054668424802037,14,9.1227,0.40112,3
ddmof_20092,0.563453,2.27642,1.40259720672518,0.082789822556876,13,11.15737,0.36026,3
ddmof_20093,0.229575,0.682744,1.90543600529628,0.064279706902306,0,22.39869,0.63498,3
ddmof_20094,0.155348,0.578167,1.52257969294915,0.028363442996739,4,23.81075,0.74226,3
ddmof_20095,0.556332,2.259019,1.39553850587357,0.080524508483985,0,13.11793,0.45062,3
ddmof_20096,0.523551,1.714026,1.73088914637234,0.124746106551168,14,10.65965,0.46288,3
ddmof_20097,0.183421,0.72163,1.44033045558897,0.029065284893142,4,16.20988,0.62592,3
ddmof_20098,0.91824,3.607193,1.44249559144742,0.146105293466169,13,6.46224,0.22438,3
ddmof_20099,0.341847,1.321524,1.46583262960037,0.056775448728001,8,9.17307,0.44428,3
ddmof_201,0.278665,1.191991,1.3247597227384,0.034035339316556,45,3.70551,0.00758,1
ddmof_2010,0.350342,1.502941,1.32092432991936,0.042348619066929,59,9.99068,0.42314,3
ddmof_20100,0.294778,1.050159,1.59062453082501,0.059417716371219,4,20.12384,0.61116,3
ddmof_20101,0.539514,2.035223,1.50216757573986,0.095342041959271,0,25.0922,0.6546,3
ddmof_20102,0.703751,2.855714,1.39647119190974,0.10206640164638,32,7.10316,0.19038,3
ddmof_20103,0.79974,3.38853,1.33741179803632,0.100979291083739,16,13.54295,0.49538,3
ddmof_20104,0.230189,0.81309,1.60425578144281,0.047251727722076,2,19.58386,0.59302,3
ddmof_20105,0.169659,0.650573,1.47777574538138,0.028775614310559,4,22.4972,0.72222,3
ddmof_20106,0.444816,1.703728,1.47947559704366,0.075666673904834,6,10.65729,0.46,3
ddmof_20107,0.400115,1.445754,1.56826011433019,0.078189711943337,0,15.64619,0.66964,3
ddmof_20108,0.689334,2.675798,1.45983590689581,0.113260362200254,13,7.40214,0.29544,3
ddmof_20109,0.281685,0.993122,1.60726980169607,0.058052119405599,8,9.89418,0.50104,3
ddmof_2011,0.438596,1.764146,1.40882746288195,0.065288439566149,19,5.37284,0.23558,3
ddmof_20110,0.264128,1.000553,1.4958981016831,0.046196518375283,14,10.89106,0.52238,3
ddmof_20111,0.511523,1.921923,1.50819274931063,0.091284782551745,6,8.22384,0.4139,3
ddmof_20112,0.438088,1.854198,1.33885306028087,0.055520169535834,8,8.55882,0.40332,3
ddmof_20113,0.424675,1.751699,1.37380432749386,0.05857324844518,6,9.93101,0.4741,3
ddmof_20114,0.457572,1.618479,1.60206465453058,0.093655854771577,14,9.2282,0.38212,3
ddmof_20115,0.238737,0.995275,1.35926552962749,0.031824669510065,4,16.90718,0.68462,3
ddmof_20116,0.266084,1.018361,1.48062360335218,0.045352599147667,8,10.63773,0.49954,3
ddmof_20117,0.564814,2.002675,1.59816878258662,0.115008919616298,4,8.17371,0.36448,3
ddmof_20118,0.545851,2.29232,1.34935596542658,0.071029698374138,8,10.86034,0.4521,3
ddmof_20119,0.339462,1.358549,1.41593567843339,0.05127353713461,14,10.21196,0.45312,3
ddmof_2012,0.717279,2.917519,1.39316350639019,0.103289674888838,41,6.75681,0.27398,3
ddmof_20120,0.174708,0.641225,1.54393855510936,0.032955172225618,4,19.67666,0.6924,3
ddmof_20121,0.764567,3.119685,1.38877685834734,0.109052080530519,6,7.75964,0.30808,3
ddmof_20122,0.824162,3.354635,1.39217868213184,0.118427941530032,4,13.34407,0.418,3
